id;title;overview;release_date;vote_average
497419;Pour vivre ici;'Monique vient de perdre son mari. Désemparée, elle occupe ses journées à errer dans les rues enneigées de Baie-Comeau. Un jour, la soixantenaire décide de rendre visite à ses deux enfants qui habitent Montréal. Ces derniers sont trop accaparés par leur existence et ils finissent par la délaisser. Au moins, elle peut toujours converser avec Sylvie, son ancienne belle-fille, qui est dotée d''une écoute appréciable. Désirant renouer avec son passé, Monique continue son périple jusqu''à une petite ville de l''Ontario où elle a passé son enfance. Mais presque tout a disparu.';2018-02-23;5.2
450402;La consolation;C’est décidé, Daniel part retrouver cette femme et le territoire perdu de son enfance pour y chercher la vérité et, qui sait, une consolation.;2017-04-05;4.5
269642;Le Harem de Madame Osmane;'"A Alger en 1993, alors que debute la guerre civile, les locataires de Mme Osmane doivent subir ses acces d''humeur. Son mari l''a abandonnee et la peur de perdre sa respectabilite la hante. L''ancienne maquisarde de la guerre d''independance s''acharne a controler les faits et gestes de sa maisonnee plutot que de lutter contre ses propres frustrations. Apprenant que sa fille est tombee amoureuse, la perspective de se retrouver seule va pousser cette femme encore tres desirable au paroxysme: le ""harem"" symbolique de Mme Osmane est sur le point de s''ecrouler."';2000-07-12;6.1
156137;Le Déserteur;Pendant la première guerre mondiale, un train de militaires est immobilisé sur la voie, et Paul déserte pour quelques heures afin de rejoindre son village natal qui est tout proche.;1939-03-18;6.8
63151;Les Parents terribles;'Michel aime Madeleine et veut l''épouser, mais ses parents s''opposent à son mariage. En effet, Madeleine est la maîtresse du père de Michel et la mère de Michel, qui aime son fils plus que tout, ne souhaite qu''une chose : le garder à ses côtés. Léonie, la tante de Michel va alors tenter d''arranger cette drôle de situation...';1948-12-01;6.8
13745;'Si c''était lui...';'Valentin, un jeune homme à l''humour désespéré, a tout perdu : sa petite amie, son job et son appartement. Il squatte chez un oncle absent dans les beaux quartiers. Sur le même palier, Hélène et son fils Jérémy. Forte et indépendante, Hélène, auteur à succès, pourfend à travers ses livres les inégalités sociales et tous les a priori.Entre eux, un chat qui va et vient, un fils en quête de père, une soeur en quête d''amoureux, un éditeur coincé mais aussi ce qu''on ne dit pas, ces différences qu''Hélène tend à dénoncer et auxquelles nos deux personnages vont se cogner pour doucement se rapprocher et peut-être se rencontrer.';2007-12-12;4.9
116408;Deux fois cinquante ans de cinéma français;Dans un hôtel, Michel Piccoli et Jean-Luc Godard se retrouvent pour discuter du centenaire du cinéma.;1995-05-26;6.4
105304;La clé des champs;'Une mare abandonnée. Deux enfants solitaire tombent sous le charme de ce lieu sauvage qui les rapproche peu à peu l''un de l''autre et les aide à apprivoiser la vie. A travers leur regard, leur imagination, la mare devient un royaume secret, à la fois merveilleux et inquiétant. Une expérience initiatique, brève et intense dont ils sortiront transformés.';2011-12-19;6.4
656573;'Histoire d''un regard';Gilles Caron, alors qu’il est au sommet d’une carrière de photojournaliste fulgurante, disparaît brutalement au Cambodge en 1970. Il a tout juste 30 ans. A partir des milliers de photographies qu’il a faites au cours des événements les plus marquants de son époque, la réalisatrice redonne une présence au photographe et raconte l’histoire de son regard si singulier.;2020-01-29;7.6
295969;Un homme au pair;'Au chômage depuis des années, Maxime se laisse porter par les événements et s''est installé chez sa soeur, Jeanne. Celle-ci, qui travaille comme femme de ménage dans une agence de recrutement, demande à sa patronne, Claire, de recevoir Maxime pour évoquer avec lui sa situation professionnelle. Au cours de l''entretien, Claire apprend que sa baby-sitter lui fait faux bond : désemparée, elle demande à Maxime de bien vouloir garder Jérémy, son fils de 10 ans, le temps d''une soirée. Celui-ci accepte volontiers. Le lendemain, constatant que Maxime a parfaitement su s''occuper de son fils, Claire lui propose un emploi de nounou à plein temps, et s''engage à lui trouver un autre travail dans les semaines à venir...';2013-05-21;6.6
161183;'L''Initiation';'Quatre jeunes filles aspirent à l''amour mais chacune le trouve à sa façon. «La supériorité de L''Initiation sur Valérie réside dans le caractère des protagonistes. Nadine, Victoire, Christine et Judith se déshabillent parce qu''elles sont des femmes, ni prostituées, ni épouses. L''approbation ou la désapprobation de la société ne leur dictent nulle part leur conduite. Chacune demeure fidèle à son propre idéal.';1970-01-29;3.8
110305;Zim and Co;'A la suite d''un accident de scooter, Zim, 20 ans, doit trouver un travail s''il veut éviter la prison. Pour le seul emploi qu''il ait trouvé, il lui faut en moins de 10 jours une voiture et le permis, et bien sûr, il n''a ni l''un ni l''autre. Mais il a des combines... et surtout des potes, Cheb, Arthur et Safia. Et pour éviter la prison à leur copain, ils sont prêt à tout... ou presque';2005-08-17;5.4
76272;Très bien, merci;'Alex, comptable, et Béatrice, chauffeur de taxi, forment un couple sans histoires. Mais un soir, Alex se mêle au travail de la police lors d''un contrôle d''identité. Un engrenage implacable et absurde se met alors en marche : il se retrouve au poste, au chômage, et en clinique psychiatrique. Sauf que les fous, ici, ne sont pas ceux qu''on croit...';2007-04-25;5.8
76267;La Tete de Maman;'Y''a 20 ans de ça, quelques années avant ma naissance, Maman a aimé un gars. Y''a 20 ans de ça, ils ont été séparés et ce con-là, quand il est parti, il a emporté avec lui le sourire de ma mère. Faut que je le retrouve, faut qu''il le lui rende. Sinon, moi, je meurs. Lulu, 15 ans.';2007-03-28;5.1
5953;'La Dame dans l''auto avec des lunettes et un fusil';'Après avoir conduit son patron et sa famille à l''aéroport d''Orly, Dany, sa secrétaire, doit ramener la voiture à Paris. Au moment de rentrer sur Paris, elle emprunte par erreur une mauvaise bretelle d''autoroute et s''embranche malenconteusement sur l''autoroute du sud. Elle décide alors et néanmoins, ce qui fait l''élément initiateur du film, de continuer. Elle ignore alors que ce voyage ne lui sera guère agréable et que la rencontre de certaines personnes va la rendre folle...';1970-10-22;4.6
436927;Smic, Smac, Smoc;'"Charlot, Jeannot et Robert, trois ouvriers aux surnoms de ""Smic"", ""Smac"" et ""Smoc"", en ont assez de n''être payés que le SMIC pour leur travail aux chantiers navals. Lorsque Smoc les quitte pour se marier, les trois compères s''embarquent dans une épopée loufoque, négociant dur pour obtenir une garde-robe correcte à bas prix d''un côté, se payant un restaurant luxueux de l''autre. Pique-nique, spectacle de claquettes, musique jouée par un accordéoniste aveugle, virée à Saint Tropez : un jour de fête dans un ordinaire trop gris."';1971-09-01;4.8
220897;Frustration;'Adélaïde se morfond dans un manoir isolé aux côtés de sa sœur Agnès et de son beau-frère, Michel médecin de campagne. Bridée par une éducation rigide, elle mène une vie retirée et austère. La réalité terne de son existence tend à s''effacer devant des hallucinations sexuelles délirantes, attisées par le caractère concupiscent d''Agnès et les escapades libertines de Michel. Semaine après semaine, Adélaïde dérive entre passage à l''acte et démangeaison. Jusqu''au jour où la frontière entre la culpabilité et la chair se brise, et avec elle l''équilibre strict qui lui permettait de continuer à faire semblant...';1971-10-26;5.8
78792;'Travail d''arabe';'Provençal d''origine maghrébine, Momo sort de prison après un petit délit. Décidé à se réinsérer dans un village de l''arrière-pays, il n''y parviendra qu''avec la complicité inattendue d''un vieux Don Quichotte réactionnaire. Entre ces deux hommes que tout sépare, une solidarité va naître...';2003-07-09;6.6
993545;Avatar - Au Hellfest 2022;'Ce n’est pas sur Pandora mais en Enfer qu’Avatar transporte le Hellfest ! Les monstres de foire suédois y présentent leurs dernières créations.  A l’image de son nom de scène, le groupe Avatar a su se créer au fil des années une véritable mascotte : le Clown, incarné par son chanteur Johannes Eckerström. Autour de ce personnage haut en couleurs (surtout rouge et noire ces couleurs en fait), le groupe suédois a construit tout un univers inspiré par le cirque et les fêtes foraines d’autrefois.  Côté influences aussi c’est la foire chez Avatar. Même si la bande de Göteborg officie avant tout dans le death metal mélodique, elle n’hésite pas à citer comme sources d’inspiration In Flames, Ministry, Dark Tranquility... mais aussi Beethoven et les Beatles. L''ensemble a jusqu’à présent donné naissance à huit albums, dont le dernier en date Hunter Gatherer est sorti en 2020.';2022-06-26;6.7
766120;Soixante 2;'En soixante minutes, soixante artistes se succèdent sur scène. Ce qui signifie qu''ils ont soixante secondes, et pas une de plus, pour retenir l''attention des spectateurs et les happer dans leur univers. Dans le rôle de monsieur Loyal, Kyan Khojandi cornaque une noria d''artistes dans cette adaptation d''un concept québécois qui met l''humour à l''honneur, mais aussi la vivacité et l''efficacité : les traits d''esprit fusent, formant un véritable feu d''artifice de bons mots et de situations cocasses, pour le plus grand plaisir des téléspectateurs, mais aussi des humoristes invités.';2020-11-18;7.1
476562;Cholestérol : le grand bluff;'Le cholestérol, que tout un chacun se représente comme un excès de mauvaise graisse dans l''organisme, est désigné à la vindicte médicale et populaire depuis les années 1950 comme responsable des maladies cardio-vasculaires qui terrassent jeunes et vieux avant l''heure. Or, un nombre croissant de chercheurs en médecine dénoncent ce qu''ils considèrent comme un vaste mensonge, façonné à la fois par une série d''approximations scientifiques et par de puissants intérêts économiques, de l''industrie agroalimentaire d''abord, des laboratoires pharmaceutiques ensuite.';2016-10-18;8.1
150843;Colloque de chiens;'Monique apprend que sa mère n''est pas sa vraie mère. À partir de maintenant plus rien ne sera pareil.';1979-05-17;6.8
147391;Le chandail;'Ce court métrage d''animation ressuscite l''époque des années 1940, où tous les jeunes étaient subjugués par leur idole, Maurice Richard. L''écrivain Roch Carrier n''y échappa point et il nous livre ici, avec humour et nostalgie, les impressions et les sentiments d''une enfance empreinte des modèles du temps.';1980-12-31;6.1
79041;Une employée modèle;'François Maurey, quadragénaire et patron de son entreprise d''informatique vient de mettre au point un nouveau logiciel qu''il a fait breveter et qu''il refuse de vendre aux américains. Alors que sa femme Caroline s''apprête à le quitter après 25 ans de mariage, François doit faire face à l''appétit de son collaborateur, Rolland, ingénieur ambitieux, et à l''arrivée dans sa vie de Florence, jeune femme qu''il a recueillie et engagée, personnage trouble et mystérieux pour lequel il est prêt à remettre en cause sa vie passée.';2003-08-06;5.1
1075621;Les 10 ans de Studio Bagel;'Documentaire sur le collectif d''humoristes internet.';2023-02-10;6
308936;'Paris à l''aube';'Les déambulations d''un homme à l''aube dans les rues de Paris sur une musique jazz de Derry Hall, ode lyrique à la ville lumière filmée dans l''esprit de la Nouvelle Vague.';1957-08-31;6.7
929821;Notre doctrine;Au terme de trois semaines de formation, des jeunes aspirants CRS sont déployés sur le terrain. Pour la plupart, ils n’ont jamais mis les pieds dans une manifestation. Chacun arrive avec des certitudes mais aussi des questionnements. Ils s’entraînent, appréhendent, fantasment l’adversaire.;2021-01-30;7.5
434140;Le chapeau de Mitterrand;'Un soir de 1986, Daniel Mercier, comptable désavoué par son chef, décide de s''offrir une petite folie en allant déguster dans une célèbre brasserie un plateau royal de fruits de mer. Or, viennent s''installer à la table d''à côté, le Président de la République en personne, accompagné de deux amis. En partant, François Mitterrand oublie son feutre noir, posé à côté de Mercier qui s''en empare. Dans un geste irréfléchi, il s''en coiffe, puis sort dans l''indifférence générale. Ce chapeau va changer sa vie...';2016-01-06;9
607908;Hong Kong: Génération rétrocession;"Vingt ans après la rétrocession de Hong Kong à la Chine, la jeune génération, politisée, se dresse face à Pékin pour réclamer le suffrage universel et la démocratie.  Ils sont nés aux alentours de 1997, année où le Royaume-Uni a rétrocédé Hong Kong à la Chine. Depuis cette date et jusqu’en 2047, la République populaire s’est engagée à maintenir les systèmes économique et législatif ainsi que le mode de vie propres à l’île, à travers la politique ""un pays, deux systèmes"", qui s’applique dans la région administrative spéciale de Hong Kong. Dans ce paysage, une génération de jeunes gens politisés se fait connaître et dénonce l’autoritarisme croissant de Pékin, qui se manifeste, par exemple, par le refus d’accorder le suffrage universel aux Hongkongais, le fait que les candidats au pouvoir exécutif doivent être adoubés – autrement dit, choisis – par le parti communiste chinois ou encore la tentative d’imposer des cours ""d’éducation patriotique"" aux enfants.";2017-07-04;5
126141;Chats perchés;'Peu après le choc de septembre 2001, voilà qu''apparaissent sur les toits de Paris des chats. Par un graphisme simple et parfaitement maîtrisé, ils affichent un large sourire. C''est en suivant leur trace que ce film s''est construit.';2004-12-05;6.8
90430;Fred;'Fred, la trentaine, grutier qualifié, est au chômage. Sa compagne Lisa travaille dans un laboratoire d''analyses médicales. Elle soutient son homme, inactif malgré lui, de son amour, même si l''ambiance est de plus en plus pesante. Une nuit d''insomnie Fred entend un camion s''arrêter devant la maison de son ami Michel, chauffeur routier. Le lendemain, Michel lui propose de lui rendre service contre une mince rétribution. Il accepte de convoyer ce fameux camion dans un entrepôt. Sans le savoir, il vient de mettre le pied dans un engrenage.';1997-03-12;5.7
64241;'Une histoire d''amour';Un matin, sur un terrain vague, deux agents de police découvrent, dans l’épave d’un autocar, les cadavres de Catherine Mareuil et de Jean Bompart. Les jeunes gens ont absorbé du cyanure. Le commissaire Constant veut clore rapidement ce dossier, mais l’inspecteur Plonche souhaite connaître les causes de ce double suicide.;1951-11-14;6.6
61835;Cendres et sang;'Exilée de son pays, depuis l''assassinat de son mari dix ans plus tôt, Judith vit à Marseille avec ses trois enfants. Après avoir refusé pendant des années de revoir sa famille, Judith, malgré ses craintes et ses secrets, se laisse fléchir par le désir de ses enfants et accepte l''invitation au mariage de leur cousine. Ils partent passer un été au pays, à la découverte de leurs racines et de leur histoire. Mais le retour de Judith ravive les vieilles haines entre clans rivaux. Inexorablement, l''engrenage de la violence se met en marche, le sang appelant le sang...';2009-09-09;6.7
293302;Mouvements du désir;'Pendant le long trajet en train de Montréal à Vancouver, un homme et une femme se retrouvent de plus en plus attirés l''un par l''autre';1994-01-01;5.3
832267;'Mandela, un symbole contre l''apartheid';'Ce documentaire retrace l''extraordinaire parcours de Nelson Mandela. Avocat justicier, guérillero ou terroriste, libérateur, réconciliateur ou encore star «people», Nelson Mandela a endossé, tout au long de sa carrière politique, de multiples rôles qui l''ont élevé au rang d''icône. Comment «Madiba», son parti politique et la communauté internationale ont-ils façonné et utilisé l''image de celui qui a fait tomber le régime d''apartheid en Afrique du Sud?';2019-10-26;8
231113;Lyon, place Bellecour;Circulation piétonne et divers véhicules sur la place Bellecour, à Lyon.;1895-01-01;5.4
65532;Les inconnus dans la maison;'Loursat, avocat, vit avec sa fille Nicole dans une sinistre et vaste demeure bourgeoise. Abandonné depuis près de vingt ans par sa femme, le brillant avocat a sombré dans l''acoolisme et ses rapports avec sa fille sont pour ainsi dire inexistants. Or, un jour le cadavre d''un inconnu est découvert dans la demeure de Loursat. Nicole, qui fréquente une bande de jeunes gens qui trompent l''ennui en dérobant des voitures et autres objets est tout de suite soupconnée. Une parfaite adaptation de Simenon. Le film fut interdit à la Libération.';1942-05-16;7.2
63155;La Vie de famille;'Chaque samedi, au grand désespoir de sa femme, Emmanuel retrouve sa fille Elise, fruit d''une première union. Père exigeant et excessif dans ses passions, il va tendre un piège amoureux à Elise.';1985-02-13;5.5
60537;'Le passager de l''été';'En 1950, dans le Cotentin, Monique, femme de caractère à la volonté de fer, a repris la ferme que son mari a quittée pour ne jamais revenir. Elle tiendra la ferme, avec dignité, abnégation, oubliant sa beauté, sa vie, s''oubliant elle-même. Sa fille, Jeanne, institutrice au village, n''en a cure et ne rêve elle, que de partir à la ville. Jeune, belle, romanesque... ses jolis yeux racontent déjà une autre histoire. L''affrontement avec sa mère est écrit en filigrane. La pharmacienne Angèle ne pense qu''aux garçons. Amie et confidente de Jeanne, elle accepte son quotidien avec son charme dont elle sait jouer. Joseph, commis de ferme saisonnier, arrive un matin à la ferme pour trouver du travail. Homme libre, personnage fort, fier, à la limite de l''arrogance, ancré dans les anciennes valeurs du travail bien fait, il va bouleverser la vie de ces trois femmes...';2006-06-07;6.1
589581;Les Trompes de ma mère;Une jeune femme accompagne sa mère à un simple examen de routine médical. Mais elle est bientôt assaillie par une profusion de détails intimes qu’elle aurait préféré ne jamais entendre. Certaines informations devraient rester confidentielles, pas vrai ?;2017-05-30;8
212185;Récréation à la Martinière;'Dans une cour de récréation à Lyon, les élèves en rangs se dispersent après le passage d''un surveillant';1896-05-10;4.7
195223;'Cérémonie d''amour';'Dans le métro parisien, Hugo Arnold, un homme mur, va tomber dans le piège des jeux erotico-sensuels orchestrés par Myriam, une comédienne mi-courtisane qui tient un stand de soldes dans ce même métro au travers duquel elle va l''emmener.';1987-07-19;5
120034;Les Patates;'Pendant la Seconde Guerre mondiale, la population des Ardennes rencontre les pires difficultés pour se procurer de la nourriture. Clovis franchit hardiment la ligne de démarcation pour se procurer des pommes de terre, qu''il compte cultiver pour nourrir sa famille. L''opération réussit mais ses pommes de terre deviennent une véritable obsession pour Clovis.';1969-11-22;5.9
84725;Un drôle de dimanche;'Jean Brévent, un concepteur d''une grande agence de publicité, ancien compagnon de la Libération, s''investit totalement dans son labeur pour tenter d''oublier que sa femme Catherine l''a quitté il y a cinq ans. Un jour, il la retrouve dans l''autobus devant l''Ecole Militaire... Il l''aime encore. Et elle découvrira peu à peu qu''elle aussi, bien qu''elle soit partie avec un ancien subalterne de son mari. Jean oscillera tout un week-end entre le désir de la reconquérir et celui de la tuer...';1958-11-19;6.6
706573;Quatorze ans;Été 1988 en Corse, Vanina, une adolescente de quatorze ans, fait les quatre-cents coups avec sa cousine et sa grande sœur de seize ans. Les adolescentes sortent en cachette pour aller danser et retrouver des garçons dans l’unique discothèque alentour.;2020-06-09;2
375772;Sans plomb;'Passionne par le chanteur Elvis Costello, Ulysse travaille chaque samedi dans une station-service, au milieu de nulle part, pour payer ses etudes de meteorologie. Timide et souffrant de begaiement quand il est confronte a une situation conflictuelle, il ne repond pas aux avances insistantes de Marie, qui habite en face. Parallelement, Anton et Mirek, deux gangsters anglais, ratissent toutes les stations-service de la region a la recherce d''un butin cache dans les toilettes.';2000-01-01;8
326727;La vie des bêtes;'Une dizaine d''individus cagoulés saccagent un laboratoire pharmaceutique avant de remettre en liberté les animaux cobayes. L''opération est revendiquée par le Front de libération animale. Cédric, un officier de police, enquête sur le mystérieux groupuscule. Le soir même, il fait la connaissance d''Estelle, une jeune vétérinaire, et la séduit. Quelques heures plus tard, Estelle se rend à une action d''une association de défense des animaux et se retrouve face à Cédric, venu interpeller les activistes. Pendant ce temps-là, Ghislain, employé dans un élevage industriel de porcs, fait office de taupe pour une prochaine opération du commando dans son entreprise...';2008-01-30;6
262802;'L''Île au trésor';'Jim, un enfant, vit sur une île dans une auberge tenue par ses parents. L''arrivée d''un étrange capitaine va bouleverser son existence et la faire basculer dans un univers d''aventures proches de celui du célèbre roman de Stevenson.';1986-01-01;6.4
31371;'Massoud, l''Afghan';'Massoud, l''Afghan est un film documentaire français réalisé par Christophe de Ponfilly, sorti en 1998. Il dresse le portrait du Commandant Massoud en filmant la lutte de ce dernier contre les Talibans en 1997.';1998-09-30;8
812144;La liste Goring;'On n''est pas toujours responsable des membres de sa famille. Surtout quand on est le frère d''un des plus grands criminels de guerre, un nazi bon teint, le maréchal du Reich Hermann Göring. Difficile de se faire passer pour un champion des libertés individuelles alors qu''en 1945 on a non seulement découvert en direct les camps de la mort, que la guerre a fait des millions de morts et que tout Allemand moyen se déclare anti-nazi. Et pourtant le frère d''Hermann, Albert Göring, se dit un protecteur des faibles et des opprimés. Vrai ou faux ? On découvre que finalement le diable peut avoir un frère archange.';2020-04-05;8
785345;La petite femelle;Novembre 1953. Pauline Dubuisson est accusée d’avoir tué de sang-froid son amant. Mais qui est donc cette beauté ravageuse dont la France entière réclame la tête ? Une arriviste froide et calculatrice ? Un monstre de duplicité qui a couché avec les Allemands, a été tondue, avant d’assassiner par jalousie un garçon de bonne famille ? Ou n’est-elle, au contraire, qu’une jeune fille libre qui revendique avant l’heure son émancipation et questionne la place des femmes au sein de la société ?;2021-02-01;6.5
660169;Inégalité des chances;En retard pour le travail Julie, 35 ans, se fait harceler dans la rue par Karim, 25 ans, entraîné par son pote Kevin. Arrivée dans son entreprise, Julie découvre que le candidat auquel elle doit faire passer un entretien d’embauche n’est autre que Karim. Bien décidée à lui donner une leçon, elle va lui montrer ce qu’est l’inégalité des chances…;2017-02-07;10
551558;La Môme Pigalle;'Dès sa sortie de prison Arlette a repris son métier de chanteuse de boite de nuit chez M. Albert, où on la surnomme la Mome Pigalle. Elle a payé pour un hold-up de bijouterie mais a conservé le butin remis par son amant. La voici traquée par Félix, un inspecteur maquillé en bandit. Par Marie-Claude qui joue les strip-teaseuses et camoufle son appartenance à une compagnie d''assurances. Par Philippe, garçon peu recommandable qui dit l''aimer et pense aux bijoux. Arlette n''échappera pas à la mort provoquée par M. Albert.';1955-06-01;2
355097;Marie-Louise ou la permission;'Jean-Paul, de retour de permission, arrive en gare de l''est. Marie-Louise, sa petite amie, se trompe de gare. A sa place l''attend Marie, dont Jean-Paul refuse les avances. Jean quant à lui souhaiterait être plus qu''un ami pour Marie-Louise et s''apprête à l''avouer à Jean-Paul. Toute une nuit ces amoureux vont se chercher et se fuir à travers Paris. Ce n''est que le lendemain matin que Marie-Louise parvient à retrouver Jean-Paul à la bonne gare. Mais le train part.';1995-06-21;10
174298;La Joie de Vivre;'Dans ce court-métrage d''animation, les lignes à haute tension font office de portée musicale, de trapèze et trampoline. Deux jeunes femmes marchent en cadence, énergiques. Leur foulée s''assouplit en pas de deux. Les bretelles de leurs robes blanches vacillent, laissant furtivement pointer un sein. Toute en arabesques, leur danse-acrobate emplit l''espace. Quand soudain un ouvrier se lance à leur poursuite.';1934-03-05;5.9
152499;'C''est dur pour tout le monde';'Le responsable d''une agence de publicité renommée découvre la concurrence en la personne d''un de ses anciens employés. La lutte va être rude pour décrôcher les plus gros contrats...';1975-06-18;5.4
98302;'La Française et l''Amour';'"Sept sketches sur les étapes de la vie amoureuse des femmes : ""L''enfance"" (H. Decoin), ""L''adolescence"" (J. Delannoy), ""La virginité"" (M. Boisrond), ""Le mariage"" (R. Clair), ""L''adultère"" (H. Verneuil), ""Le divorce"" (Christian-Jaque), ""La femme seule"" (J.P. Le Chanois)."';1960-09-23;4.2
83958;Truffe;'Hochelaga-Maisonneuve est devenu un terreau exceptionnellement fertile pour la truffe, denrée rare et coûteuse. Charles, doté d''un odorat sans pareil, est le plus prospère des cueilleurs, au grand dam de ses parents bourgeois, qui préféreraient le voir pratiquer un métier moins salissant. Son épouse Alice le soutient sans relâche tout en tenant leur petit café financé par les récoltes de truffes. Puis c''est la catastrophe: le prix du précieux tubercule dégringole. Entretemps, une mystérieuse compagnie s''installe dans le quartier. Après que Charles y eut été embauché, sa personnalité se met à changer bizarrement.';2008-08-22;6.4
41208;La Trahison;'"En 1960, pendant la guerre d''Algérie, le lieutenant français Roque, usé par le conflit, est posté avec ses hommes dans un village de l''est algérien. Officiellement, son rôle est de pacifier les Algériens, et de les convaincre des ""bonnes intentions"" de la présence française dans le pays. Mais en fait, sa mission principale est le démantèlement et la répression sévère des rebelles du Front de Libération Nationale algérien. Il assume tant bien que mal sa fonction, tiraillé entre les intérêts d’une population locale et ceux des soldats français. Après la découverte d''un carnet contenant des informations confidentielles, Roque est confronté à la possible trahison de certains de ses hommes, des appelés d''origine nord-africaine. Taïeb, l’un des protégés de Roque, est soupçonné d’en faire partie…"';2005-09-12;4.8
824514;Egoiste;Partout sur la planète, les humanitaires sont habitués aux missions les plus extrêmes et les plus heurtées mais rares sont ceux qui s’aventurent sur le terrain de l’intime. Quarante humanitaires et leurs proches ont franchi ce pas pour se livrer sans détour sur le risque, l’engagement, l’impuissance, la passion, le retour et l’indicible.;2020-03-10;6
144146;La Môme vert-de-gris;'À propos d''une histoire d''or américain, l''agent du FBI Lemmy Caution intervient avec fougue et désinvolture sur le continent, traque, démasque et confond le nommé Rudy Saltierra. Il se fait en même temps une alliée de Carlotta, surnommée « la môme vert-de-gris », qui était pourtant la maîtresse du bandit.';1953-05-26;6.7
79033;Un printemps à Paris;'Après cinq années de prison suite à un coup manqué, Georges sort de prison. Pierrot, son ancien acolyte, lui propose alors une nouvelle affaire : le vol d''un collier chez une bourgeoise fortunée avec la complicité d''un assureur. Le coup se déroule comme prévu, mais tout se complique bientôt lorsqu''ils cherchent à écouler leur butin, tandis que l''assureur perd confiance, que la police flaire leur piste et que Pierrot tombe amoureux de leur belle victime.';2006-03-01;5
871949;Zibilla ou la vie zébrée;'Une famille de girafes en vacances, une course d''animaux de la forêt et un zèbre en visite au zoo! Bref, des histoires classiques d''animaux.  Programme de 3 courts-métrages de 2019 :  « Tout là-haut » de Martina Svojíková, 13''  « Le dernier jour d''automne » de Marjolaine Perreten, 8''  « Zibilla » d''Isabelle Favez, 26''';2019-10-30;7
671327;'La SNCF sous l''Occupation';'Les chemins de fer occupent une place centrale dans l''histoire de la France moderne. L''ensemble du réseau ferroviaire français est semblable aux veines qui irriguent un corps humain. Paris est au centre de ces lignes qui relient les territoires et alimentent le pays en marchandises et en matériaux. C''est ainsi qu''à la fin du mois de juin 1940, alors que le pays s''effondre sous les coups d''une offensive allemande, les chemins de fer et leurs 400 000 employés vont jouer un rôle central sous l''Occupation. L''histoire de la SNCF est racontée, de la fondation de la compagnie ferroviaire en 1936 aux premières grèves des cheminots en 1947.';2019-11-21;6
460397;Un parfum de sang;La Maison Versini vient de faire appel à un inconnu pour diriger les créations de cette entreprise familiale. La tâche est rude pour le nouveau jeune maître nez, Abdel Daral qui doit faire face au scepticisme ambiant. Tout va sérieusement se compliquer quand l’ancien directeur est retrouvé assassiné. Les regards accusateurs se tournent vers le nouvel arrivant qui ferait un coupable bien commode. Mais dans cet univers de faux-semblants, personne n’est réellement ce qu’il prétend être. Chacun dissimule quelque chose. Chacun est donc suspect. Quels lourds secrets cache donc la famille Versini ?;2015-05-30;5.7
172570;Courtemanche, le Comique qui cartoone;'"L''humour de Courtemanche, très visuel et ses thèmes, très universels, lui servent de passeport pour la France. Il s''installe à Paris en avril 1990. Un mois plus tard, ""Un comique qui cartoone""est proclamé révélation de la saison. Courtemanche présente ""Un comique qui cartoone"" pendant 3 mois au Palais des Glaces, puis pendant 3 mois au Théâtre Grévin, puis enfin pendant une semaine à l''Olympia."';1990-01-01;8
123829;Le roi des cons;'Georges le Roi est un éternel romantique. Il cumule les boulots comme les conquêtes féminines. Un jour, Sophie Labranche sonne à sa porte pour un sondage d''opinion. Il tombe immédiatement amoureux d''elle. Séduite par lui, autant que par son talent pour deviner les résultats des sondages, elle décide de le faire embaucher dans son agence ...';1981-02-18;3.9
63772;'L''Homme qui a perdu son ombre';Antonio, vieux communiste andalou, retourne au pays après un long exil en France, accueille chez lui Paul, en rupture de ban, qui vient de se faire mettre à la porte du journal où il travaillait.;1992-01-15;5.2
1081660;'Terezin, l''Imposture Nazie';'Près de 15 000 enfants juifs ont été enfermés à Terezín, près de Prague, avant d''être déportés à Auschwitz. Dessins, poèmes et journaux intimes retracent leur histoire.';2019-09-01;10
667202;'Léonard de Vinci, l''homme en mouvement';'Peintre, humaniste, savant et ingénieur, c''est par le dessin que Léonard de Vinci a reproduit, expliqué et théorisé le monde qui l''entourait. Les milliers de pages de ses carnets ont inspiré les effets visuels et animations de ce document, qui présente sous un jour nouveau le processus de création du génie de la Renaissance. C’est par la notion de mouvement que ce film tente de saisir la singularité de Léonard de Vinci : mouvement de sa vie, mouvement des machines, mouvement de la nature et mouvement de son esprit.';2019-10-07;6
565410;'Un café sans musique c''est rare à Paris';'Une femme arrive dans une ville étrangère - Paris. Nous la voyons rencontrer différentes personnes, et à chaque fois, elle se change en quelqu''un d''autre, tout comme un caméléon qui change de couleur lorsqu''il modifie son environnement. Ici, elle est étrangère, là, elle devient une vieille amie, la femme, la mère ... jusqu''au moment où elle rencontre son propre doppelganger (sosie)...';2019-07-18;2
